G1,G2,G3,E1,E2,N1,N2,M1,M2
0.5669545327495088,0.15798030628910992,0.26864270815320757,-0.3650817858924286,-1.0330457214142557,0.6286937328114335,-0.13023068866242257,0.9860261418575926,-1.0878457586660508
1.2540219442303298,0.6812900229188963,-1.2103574296168997,1.1353034874951073,0.9680113660709854,0.23679192709055366,0.9716295439779082,-0.13350351793244772,-0.07410073210481957
-2.696654637412524,-0.8595126093955336,-1.0572534038967063,0.09361307307012037,0.9680113660709854,0.11130026337544653,-0.3410592041587436,-0.8926152918168015,-1.177697510409858
-0.9122911121290259,-1.67116237808895,-0.2420941821838834,1.1144232995132262,0.9680113660709854,-0.024796049994691902,-0.11603053681671288,-2.3226669961114417,-0.24621199419432047
-0.4029193791705632,-0.7998021679916187,0.6273210712696379,0.3658660443412124,-1.0330457214142557,-1.1222793733162653,-0.7045470553481407,1.4026119912378474,0.42807072130220614
1.204433707107414,1.2533008849422504,1.0858694896194052,0.7372549764844181,-1.0330457214142557,1.0767496551532856,0.14193402037003436,-1.5597679062639698,0.9011652803812746
0.9125786049481258,-1.1750997127625227,-0.3448077300843582,0.19459479823681533,0.9680113660709854,0.9745487801532344,-0.9307912381189171,-0.3861831544105951,-0.9530945007778278
0.14568643929391945,-1.4845415184185287,1.5649281089429303,1.0127742121861285,-1.0330457214142557,0.33763605004278374,-0.13787948023474336,2.8681560301304923,0.2545744198758293
-1.4351603408898062,0.5215202592601632,-0.42511316928718335,-0.5576278597053881,0.9680113660709854,0.3409535351786902,1.2418123219749428,-0.4118608076766859,-1.8940251102855081
-0.02387692444855783,-0.32869507144843557,-0.34859935620184257,-1.7714390691940332,-1.0330457214142557,0.7104582587010925,-0.32353331694568777,0.4783983883070366,-1.65209123631599
-0.8534859242984202,-0.5488509931938252,-0.7708345802101059,-2.048074496270493,-1.0330457214142557,-0.6051664087721207,-0.7802669086499607,2.2297775157697464,1.2362575032681626
-0.4609083652097146,0.16953103544554834,0.32570930598600495,-1.0773949997096952,0.9680113660709854,-0.5952331082039434,-0.6992007402087692,1.9219888805542595,0.7233150247854578
-0.07333279625036157,0.9768114848143513,-0.47870679304035807,0.1808080285903277,0.9680113660709854,-0.9521148420477907,-0.9119076023499658,-0.2688573675770374,0.3170608849267589
0.42397056030513003,-1.381731231754976,-0.19049596346479955,-0.642657723264607,0.9680113660709854,0.10751355667907238,0.4506639048103788,0.2295921078530886,0.73691554177118
-0.07695672224958053,-0.47723927805094374,-0.706366901438977,0.5829413737602007,-1.0330457214142557,-0.31590690936123084,0.8226326538795262,0.1415926154648122,0.5291439309124203
-0.41780904992264095,0.4169550755663851,0.2504516710500107,-0.3062220998205864,-1.0330457214142557,-0.809317320253586,-0.8976198955443201,-1.0130142909093003,-0.31944791263924494
-0.4052703197450308,-1.2252840631152888,1.4954378691695247,0.7780745690019414,0.9680113660709854,-0.3903121567365154,0.43964730390246537,0.48633431843914854,9.023572096663956e-05
-0.20117007701668807,0.2316359685002628,0.827803614286632,1.2293143890021487,-1.0330457214142557,0.41064567839216587,-0.6650486180994997,-0.159329635683031,0.5495706517228721
-0.026743366108331664,-0.16703022715144258,-0.1323470991702638,-0.23257611951144097,0.9680113660709854,1.038933330249237,1.5782373655952746,1.135590525003021,-0.20234931868384107
1.5821956325636817,0.09489319915362274,1.072036451795603,-0.016874960806174753,0.9680113660709854,-0.4091267606592506,-0.722101926790609,-0.3226819906883127,-1.4708869879620032
-0.3867740724949091,-0.8985482808729885,-0.0314055308915249,-0.07336250316777675,-1.0330457214142557,2.3711127099057197,0.28308059834291094,-0.8704275855847066,-1.2598832372742081
-0.07678362438266421,-0.13520860094416384,-1.4089053176225705,0.48390223933861454,-1.0330457214142557,-1.0268507264743285,0.10151997558228663,-0.24362474100299214,0.6350782370611221
0.017404841313930042,-1.0113008983445542,-1.2104029547020863,0.23500127619279287,0.9680113660709854,1.6049404310631599,0.12141677556406524,-0.6458781672389339,-0.386013811910785
-1.0339200995522846,-0.4377865402500608,-0.19154774583349468,0.45565163457622876,0.9680113660709854,-2.010337770097253,0.4909578334388216,-0.0856254623619902,0.6544035809046104
-1.3143509524186603,-0.6292680538178294,-0.9062508668644944,0.9845032950764302,0.9680113660709854,-0.7014305939240137,-0.9803499408810352,-1.3501130836220858,2.0675061332897524
0.24388480036642265,0.1793190042989228,-0.24280147164477633,-1.5683337122174792,0.9680113660709854,0.4307733953535882,-1.631663105754988,2.2826306594267654,0.8011020858168203
-1.0014709211393653,-0.7504722102398285,0.03883357882274822,-0.3889860798343819,-1.0330457214142557,0.22410646049344635,0.30356353579417805,0.3005822618840806,1.947242477651314
0.4259437487006766,0.2743483396998491,0.2513512340368699,-1.000473716474743,0.9680113660709854,-1.1008416509533048,0.09876634550941599,-1.2170189205400832,-1.2362004315606312
-0.6669625548422861,-1.5019308860944731,0.14637770918186432,0.9142166539631392,0.9680113660709854,1.1158646194430102,1.0451761205356982,-1.6742362047095407,1.724698580278476
0.083771731966868,0.4714089225676529,-1.0653312150983272,-0.017227573924621077,0.9680113660709854,-1.0433952336194905,0.30954405878778685,-0.9663039547869272,-0.8530877092668994
0.6557737499736561,1.584897839564364,-0.9833022284688933,1.0512380866186626,0.9680113660709854,1.8215534864821257,-0.006777600744991723,0.20553429581486893,0.725243053539223
0.3134335484894779,1.970195965859387,-0.1887315853589198,0.376856676093742,0.9680113660709854,1.7380931382860343,-0.015998358578594322,-0.4859406742411425,-1.2801098003000762
0.6912639952108787,1.3905671689899248,-0.8106452018727549,0.6291822469690859,-1.0330457214142557,0.9613343491585686,1.2520370253700188,-0.3161639892892794,-0.16347551976452684
-0.6299743016270963,0.5298429534067354,1.0212827762264918,-0.8391797711021135,-1.0330457214142557,0.4729317478389539,-0.15851325251511145,0.7553629374992344,-2.4104050642340202
0.9845016812403965,0.5098215175779478,0.8908857283211208,0.7309315013735208,-1.0330457214142557,0.9755213116159052,0.45985113274419964,0.14215018802127646,0.9861802179725094
-1.4917351310160671,-0.2549879042147758,-1.24244678081041,-0.7724281996122013,0.9680113660709854,0.7152820730857677,-0.18058085605900046,-0.28339149335654357,0.17296295911955933
-0.9335965326445762,-0.7213642755730478,0.2676966747741699,-0.37136106515998324,0.9680113660709854,-0.08404079792872542,-1.1508709087044637,-0.32154022291632256,0.49267633992312715
-0.7203109847326413,0.10537965733386968,-1.3875108646710717,0.14344433805144857,-1.0330457214142557,-0.004619991926980507,-0.948685956929976,-1.0257054455159518,-0.29042967868633307
0.5492837388919966,-0.4875413766018319,-0.47830769395430844,0.008340654370445209,0.9680113660709854,0.28759891988885655,2.516231737689711,0.07083187285189693,1.4479057133815119
-0.29985417413902127,-0.35395655767422374,1.1798824211201466,0.5192820507331116,-1.0330457214142557,-1.694045277254068,0.24296062648943825,1.0620636286796599,-0.6192985241562309
-0.8966490188412201,1.2789316871697498,-1.2880340764954656,0.11993051894275265,-1.0330457214142557,-0.5523383180283586,1.9224334783518067,0.27763527277100786,0.15639419623719505
0.5037840879483969,2.0695361326410926,0.8247044066768169,1.4520840996627251,0.9680113660709854,0.4452028175621926,-1.0409021056224446,-0.2986267242061666,-0.7135999263715092
2.3149748876051053,-0.8800816642350209,-0.30358727009027303,1.9179819313774369,0.9680113660709854,1.5471223305423814,-0.39346820007117833,0.4253748273570125,0.849303284124646
0.4386938635419104,-0.5619587042131144,0.3578323773959574,0.2665198870920179,-1.0330457214142557,0.0355691631012754,0.03583300600526793,-0.4862936153991258,0.0826741539122702
0.22819188672346116,1.2611130068219274,0.41266262543535687,-0.7730551890225127,0.9680113660709854,-2.726748145552948,2.0478308486431547,1.5861852338437754,0.39647202460599384
-1.07405885679422,-1.6263630783653704,1.004129880451483,-0.15388142162047969,0.9680113660709854,-0.3287266927177692,-1.816021624637085,0.5101871555556434,0.44381847688724313
-0.554236592506179,2.2465977221485813,0.5657423890725854,-1.2202385706776075,-1.0330457214142557,-0.21246257539092278,-1.1187401785073081,0.9671193199729364,-2.027140676069139
-1.4582276866432402,0.12158065726358466,0.8913663841851425,0.707494494848523,0.9680113660709854,0.027810970259307063,-0.7430433938733255,0.764131593692575,-1.1377625869607275
-0.5305827842977645,0.9427159610959203,-2.4723703964729222,-0.3155058463041799,0.9680113660709854,0.07414642171040005,-1.916392180568574,0.7506912390729391,-0.16921062553010063
-1.8369906791289525,-0.10235967495905611,0.5026385964095418,-0.12324182753944499,0.9680113660709854,0.012186109907927102,0.28041068825740534,1.3139272380000018,0.00440086105014891
